"ï»¿Domain Code","Domain","Area Code (M49)","Year Code","Year","Item Code","Item","Months Code","Months","Element Code","Element","Unit","Value","data_reliability_flag","Flag Description","Note","CountryName","InflationSince2015","YoY_Food_Inflation"
CP,Consumer Price Indices,36,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",102.749049,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",102.810964,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",103.027669,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",103.244374,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",103.461079,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",103.677784,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",103.894488,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2017,2017,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",104.111193,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",104.265982,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",104.420772,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",104.575561,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",104.699392,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",104.823223,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",104.947055,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",105.101844,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",105.256633,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",105.411422,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",105.597169,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",105.782916,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2018,2018,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",105.968663,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",105.968663,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",105.968663,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",105.968663,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",106.185368,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",106.402073,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",106.618778,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",106.804525,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",106.990272,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",107.176019,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",107.423681,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",107.671344,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2019,2019,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",107.919007,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",108.042838,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",108.166669,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",108.290501,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",107.609428,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",106.928356,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",106.247284,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",106.804525,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",107.361766,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",107.919007,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",108.228585,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",108.538163,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2020,2020,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",108.847742,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",109.064447,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",109.281151,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",109.497856,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",109.776477,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",110.055097,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",110.333718,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",110.612338,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",110.890959,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",111.169579,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",111.664905,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",112.16023,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2021,2021,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",112.655555,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",113.460459,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",114.265363,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",115.070266,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",115.751339,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",116.432411,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",117.113483,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",117.825513,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",118.537544,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",119.249574,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",119.992562,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",120.73555,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2022,2022,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",121.478538,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",122.035779,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",122.59302,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",123.150261,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",123.490797,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",123.831333,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",124.171869,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",124.667194,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",125.16252,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",125.657845,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",125.905508,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",126.15317,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2023,2023,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",126.400833,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7001,January,6125,Value,"",126.803285,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7002,February,6125,Value,"",127.205737,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7003,March,6125,Value,"",127.608189,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7004,April,6125,Value,"",128.041598,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7005,May,6125,Value,"",128.475008,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7006,June,6125,Value,"",128.908418,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7007,July,6125,Value,"",129.001291,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7008,August,6125,Value,"",129.094165,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7009,September,6125,Value,"",129.187038,A,Official figure,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7010,October,6125,Value,"",129.279912,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7011,November,6125,Value,"",129.372785,I,Imputed value,base year is 2015,Australia,,
CP,Consumer Price Indices,36,2024,2024,23012,"Consumer Prices, General Indices (2015 = 100)",7012,December,6125,Value,"",129.465659,A,Official figure,base year is 2015,Australia,,
